ecotype,days_after_sowing,mean,std
adh1,24.0,6.087644396269164,0.8080517347898328
adh1,24.5,5.8859745874180796,0.5451338138702796
adh1,25.0,5.941141798914302,0.5633046839184349
adh1,25.5,5.9628241574669545,0.6001422799397984
adh1,26.0,5.982813033161688,0.6144083443776288
col0,0.5,0.8601724663992018,0.09181045725238819
col0,1.0,0.9929805918645325,0.09623892261166343
col0,1.5,1.083407073859021,0.11623850648684511
col0,2.0,1.0282936248052152,0.12335021881289439
col0,2.5,1.3362815580964122,0.11880444799872025
col0,3.0,1.3638619409649106,0.17493072195667517
col0,3.5,1.837795981236217,0.2528485993435824
col0,4.0,1.7541617496221646,0.19734663717209452
col0,4.5,2.011528816352027,0.2259198447055164
col0,5.0,2.033274258024965,0.1538497304719258
col0,5.5,2.104860369348767,0.2354857361523485
col0,6.0,2.2667103948332157,0.20604606874145853
col0,6.5,2.1781619565215182,0.23825010798095986
col0,7.0,2.246365261694253,0.2303342979598097
col0,7.5,2.2971859444475333,0.18613414729937952
col0,8.0,2.48619014628084,0.33918755235130177
col0,8.5,2.472428159319974,0.3690850122289663
col0,9.0,2.6311238376750015,0.36215906522267977
col0,9.5,2.652013416278785,0.3043945627744667
col0,10.0,2.817720192945372,0.25998296643216096
col0,10.5,3.118714630895438,0.34680515249692523
col0,11.0,3.4082027929507093,0.3253723292686924
col0,11.5,3.6710382802807486,0.44076346365335534
col0,12.0,3.6585618285992565,0.5029976967100084
col0,12.5,4.164649197967766,0.49266755762182846
col0,13.0,4.2887689765656765,0.4104276209756731
col0,13.5,4.740134053936143,0.3917096353086483
col0,14.0,4.98023994491541,0.26737167732613093
col0,14.5,5.28688764172022,0.28168924328505374
col0,15.0,5.4017848230206535,0.2580230749945688
col0,15.5,5.644562291714969,0.4355119615886813
col0,16.0,6.0160064289847535,0.4222656841582597
col0,16.5,6.691035720243834,0.5766725570255239
col0,17.0,7.1313483669144855,0.7683671564640262
col0,17.5,7.5770375038804385,0.7814750994027962
col0,18.0,7.818832036204266,0.8072062853027858
col0,18.5,7.923575870213567,0.8287079016225409
col0,19.0,8.204035391106045,0.7216676013576859
col0,19.5,8.281712996277582,0.6006349216526858
col0,20.0,8.46997864458605,0.5287269619759406
col0,20.5,8.537510766585545,0.481546870039513
col0,21.0,8.683244648491648,0.48562121869974206
col0,21.5,8.74701572754274,0.5221779654963888
col0,22.0,8.788588641564242,0.5136994371322195
col0,22.5,8.789703624253383,0.5141621798943249
col0,23.0,8.810595513802674,0.5271701482446086
col0,23.5,8.749525968213366,0.4546912847745651
col0,24.0,8.761478263304705,0.5161620889303643
col0,24.5,8.76924019353419,0.4959415642296678
col0,25.0,8.743660840878672,0.5178502434160897
col0,25.5,8.769669124119735,0.5054248874226849
col0,26.0,8.750608468917966,0.5262026982318417
ctr,0.5,0.3613868303282941,0.07713266870519858
ctr,1.0,0.40736944455919877,0.08624192454608318
ctr,1.5,0.3979844995926921,0.08879990205480522
ctr,2.0,0.4598610629223379,0.09967323366843268
ctr,2.5,0.47588407812416805,0.09933745635402802
ctr,3.0,0.5215121459693328,0.07504233477229108
ctr,3.5,0.5382737168373479,0.0866126849984065
ctr,4.0,0.5384482333824814,0.09403124458979649
ctr,4.5,0.5621341345141797,0.09304041335620065
ctr,5.0,0.5687263295784616,0.08085760666297144
ctr,5.5,0.5412029212985743,0.12619131298295208
ctr,6.0,0.5890204215979216,0.08287749197314312
ctr,6.5,0.5994782946941881,0.0726788672048835
ctr,7.0,0.6168334670242904,0.06399681592463809
ctr,7.5,0.6286855780470917,0.08377383209864886
ctr,8.0,0.647944125013715,0.0829789947834029
ctr,8.5,0.6716283393273,0.08743121448067781
ctr,9.0,0.692356339724325,0.07923618841425191
ctr,9.5,0.7162616202955171,0.08053951896150488
ctr,10.0,0.7403192033780721,0.09019061141311074
ctr,10.5,0.752760778495162,0.08070943531704967
ctr,11.0,0.7782170634941473,0.08138029619129442
ctr,11.5,0.8045184152494148,0.08238719200041057
ctr,12.0,0.8048098395959593,0.07583800242561471
ctr,12.5,0.8350995157232429,0.08432673685437118
ctr,13.0,0.8551031620092209,0.08320593670099445
ctr,13.5,0.8829321048525705,0.08493304878409674
ctr,14.0,0.8926248873296115,0.08411904154082885
ctr,14.5,0.9122448337681801,0.0908939166230708
ctr,15.0,0.9476163742968726,0.09632761263294032
ctr,15.5,0.9757589202741259,0.11277482822793404
ctr,16.0,1.0023683095797904,0.11334555543863126
ctr,16.5,1.0537060769403377,0.14205414205067568
ctr,17.0,1.3059812572274108,0.28559795992511844
ctr,17.5,1.192729850461983,0.11966361088973108
ctr,18.0,1.1665261821995743,0.1927325421500139
ctr,18.5,1.2106072338532665,0.15366410341285827
ctr,19.0,1.3042817161995732,0.1229288655457701
ctr,19.5,1.3092873056454883,0.14961095913893516
ctr,20.0,1.435167460726584,0.1424533242487209
ctr,20.5,1.4044587897248035,0.09795093136833742
ctr,21.0,1.4184645590532525,0.14386753764253965
ctr,21.5,1.4516292970561044,0.14862866449813683
ctr,22.0,1.488948833215375,0.14582254655304894
ctr,22.5,1.5260740227251444,0.13047067277503085
ctr,23.0,1.676054376608518,0.15411735241136454
ctr,23.5,1.6516597221595544,0.11672704375927766
ctr,24.0,1.9104370026747894,0.47160690571036956
ctr,24.5,1.693216946210443,0.20030093941923233
ctr,25.0,1.9106232569878945,0.43046307892920704
ctr,25.5,1.8866176142881645,0.4151415081897272
ctr,26.0,1.9340143094190754,0.47337703123706787
ein2,0.5,1.132387028482692,0.11821388308981663
ein2,1.0,1.2134815639695198,0.11738022568819008
ein2,1.5,1.2154126343075553,0.12743688813275908
ein2,2.0,1.307371186193964,0.1692652559955338
ein2,2.5,1.4484000572675955,0.17887591406903622
ein2,3.0,1.6424152480678091,0.19997547635384075
ein2,3.5,2.8000459210831723,2.2174655690183465
ein2,4.0,1.9670821274676462,0.2551173842502681
ein2,4.5,2.0532560552535317,0.26305791084071956
ein2,5.0,2.217774372194512,0.3044191888606017
ein2,5.5,2.2716035041485187,0.2952065377413093
ein2,6.0,2.4302172646727036,0.3283368058996747
ein2,6.5,2.377108197603275,0.322251099469242
ein2,7.0,2.612621723183005,0.40135354046069044
ein2,7.5,2.629452945674074,0.3835316259546549
ein2,8.0,2.8912293855647366,0.3286195369400501
ein2,8.5,2.858955067209572,0.333721297785872
ein2,9.0,2.995085398017502,0.2880179217130931
ein2,9.5,2.9718932919104946,0.3123104655174927
ein2,10.0,3.089792045586265,0.1892257746444836
ein2,10.5,3.3211300269899504,0.3170475986065283
ein2,11.0,3.4624158928305433,0.3434315526317956
ein2,11.5,3.7116567783062004,0.4051295472648777
ein2,12.0,3.883860706848492,0.43755858150414106
ein2,12.5,4.124784391555551,0.4994418424347576
ein2,13.0,4.383278394400506,0.4973561565690655
ein2,13.5,4.7975150853187625,0.4887087657016619
ein2,14.0,4.874965044354101,0.5344808419457254
ein2,14.5,5.496411035075705,0.4193830789058007
ein2,15.0,5.676197442283231,0.36599623669052395
ein2,15.5,6.1096863464154065,0.2856850285391908
ein2,16.0,6.264283882859034,0.2766031339133432
ein2,16.5,6.460135052914009,0.2645635512304147
ein2,17.0,6.680944364398046,0.2283155705870307
ein2,17.5,6.845847565227844,0.1845640595565581
ein2,18.0,7.04302569110447,0.23814153995681314
ein2,18.5,7.154364808804319,0.2646322508273125
ein2,19.0,7.245531283395977,0.30334885307646825
ein2,19.5,7.300807964870117,0.3258509246746562
ein2,20.0,7.437337362998543,0.3768171787251225
ein2,20.5,7.491873064628537,0.38239048022507566
ein2,21.0,7.55084822825228,0.36597649155955003
ein2,21.5,7.565327007894294,0.3958333987064002
ein2,22.0,7.4140911839600845,0.5958732204980326
ein2,22.5,7.473524737750199,0.49303650249729347
ein2,23.0,7.360019709782544,0.6651220485862568
ein2,23.5,7.360851361550109,0.6695028315529035
