file_name,leaf_count,average_leaf_area,projected_leaf_area,diameter,perimeter,compactness,stockiness
./data/AraCropData/Plant_2/IMG_2013-09-27_08-00.png,8,0.19889999999999997,1.5839999999999999,2.138434006463608,12.57,0.6134541652143604,0.12597793519786366
./data/AraCropData/Plant_2/IMG_2013-09-27_19-40.png,10,0.1899,1.8828,2.598249410660955,14.67,0.529352226720648,0.1099395173374124
./data/AraCropData/Plant_2/IMG_2013-09-28_08-00.png,9,0.2148,1.9296,2.582789190003706,14.49,0.5410725552050474,0.1154889368859486
./data/AraCropData/Plant_2/IMG_2013-09-28_19-40.png,9,0.242,2.178,2.626670896781704,15.6,0.5618107951247824,0.1124652991373861
./data/AraCropData/Plant_2/IMG_2013-09-29_08-00.png,9,0.2393,2.1483,2.673200329193455,15.33,0.5509521061742643,0.11487366644764435
./data/AraCropData/Plant_2/IMG_2013-09-29_19-40.png,10,0.26288999999999996,2.6073,3.081833869630224,17.52,0.508736500131706,0.10674134356175678
./data/AraCropData/Plant_2/IMG_2013-09-30_08-00.png,10,0.26019000000000003,2.5947,3.0335622624235024,17.189999999999998,0.5391808490742472,0.11034312071488508
./data/AraCropData/Plant_2/IMG_2013-09-30_19-40.png,9,0.34740000000000004,3.1122,4.726309342393915,20.22,0.40293637846655805,0.09565662633388958
./data/AraCropData/Plant_2/IMG_2013-10-01_08-00.png,11,0.2767909090909091,3.0248999999999997,4.684709169201435,19.65,0.41777501553760116,0.09844547901605077
./data/AraCropData/Plant_2/IMG_2013-10-01_19-40.png,9,0.3863,3.4316999999999998,3.6723970373585693,20.939999999999998,0.4937520233085142,0.0983480660104423
./data/AraCropData/Plant_2/IMG_2013-10-02_08-00.png,8,0.4303125,3.3956999999999997,3.663686667825184,20.37,0.49638205499276417,0.10283882849459625
./data/AraCropData/Plant_2/IMG_2013-10-02_19-40.png,9,0.4386,3.879,3.9145114637716922,22.83,0.47111548341258136,0.09352286887867654
./data/AraCropData/Plant_2/IMG_2013-10-03_08-00.png,10,0.38682,3.7763999999999998,3.6278919498794338,22.32,0.48819080860965663,0.09525756427377999
./data/AraCropData/Plant_2/IMG_2013-10-03_19-40.png,10,0.46656000000000003,4.644,4.378869717175883,25.77,0.49093763379477656,0.08787659848958482
./data/AraCropData/Plant_2/IMG_2013-10-04_08-00.png,10,0.44883000000000006,4.4523,4.080441152620633,25.5,0.4968363965049714,0.08604267879478869
./data/AraCropData/Plant_2/IMG_2013-10-04_19-40.png,10,0.48303,4.8213,4.656189429136233,27.27,0.48152808988764056,0.08147113074259495
./data/AraCropData/Plant_2/IMG_2013-10-05_08-00.png,11,0.42921818181818183,4.6872,4.572318886516993,26.759999999999998,0.49697027529939397,0.08225288332711116
./data/AraCropData/Plant_2/IMG_2013-10-05_19-40.png,11,0.518890909090909,5.6574,4.8629620603085115,29.25,0.48469427095381284,0.08309502241352978
./data/AraCropData/Plant_2/IMG_2013-10-06_08-00.png,11,0.5016272727272727,5.4981,4.71601526715086,28.619999999999997,0.476539646632084,0.08434964123597453
./data/AraCropData/Plant_2/IMG_2013-10-06_19-40.png,10,0.64638,6.4422,5.239704190123713,30.99,0.46435290301654236,0.08429482532158326
./data/AraCropData/Plant_2/IMG_2013-10-07_08-00.png,11,0.5838545454545454,6.381,5.116737241641395,30.299999999999997,0.48061279826464204,0.0873400329926542
./data/AraCropData/Plant_2/IMG_2013-10-07_19-40.png,14,0.5538857142857143,7.668,5.573383173620848,36.059999999999995,0.4705232638409499,0.07410380759905162
./data/AraCropData/Plant_2/IMG_2013-10-08_08-00.png,14,0.5387785714285714,7.4655,5.104321698325841,36.42,0.48909198113207536,0.07072759340241751
./data/AraCropData/Plant_2/IMG_2013-10-08_19-40.png,15,0.61008,8.8578,5.856227454599078,43.44,0.47892944038929436,0.05898697173588784
./data/AraCropData/Plant_2/IMG_2013-10-09_08-00.png,13,0.6475153846153846,8.3511,5.373015912874258,38.49,0.49071870537839124,0.0708366029604953
./data/AraCropData/Plant_2/IMG_2013-10-09_19-40.png,14,0.7279071428571429,10.1223,5.9748221730859905,46.14,0.4884054194893173,0.059749446742217355
./data/AraCropData/Plant_3/IMG_2013-09-14_08-00.png,5,0.09827999999999999,0.4878,1.2048651376813921,4.53,0.71645736946464,0.29871377891244555
./data/AraCropData/Plant_3/IMG_2013-09-14_19-40.png,5,0.10781999999999999,0.5373,1.2535549449465706,5.01,0.7031802120141339,0.26899936379118744
./data/AraCropData/Plant_3/IMG_2013-09-15_08-00.png,5,0.11394,0.5697,1.2369316876852983,5.13,0.6677215189873417,0.27203285109569975
./data/AraCropData/Plant_3/IMG_2013-09-15_19-40.png,5,0.13014,0.6471,1.430279692927226,5.85,0.5641428010984699,0.2376126356797961
./data/AraCropData/Plant_3/IMG_2013-09-16_08-00.png,6,0.12405000000000001,0.7389,1.5740711546813886,6.72,0.5881088825214899,0.20561603703740597
./data/AraCropData/Plant_3/IMG_2013-09-16_19-40.png,6,0.1449,0.8694,1.7824140933015538,7.14,0.5791366906474817,0.2143053812137377
./data/AraCropData/Plant_3/IMG_2013-09-17_08-00.png,7,0.1418142857142857,0.9891,1.9944924166313593,7.9799999999999995,0.5820974576271184,0.1951840311094569
./data/AraCropData/Plant_3/IMG_2013-09-17_19-40.png,8,0.1461375,1.1060999999999999,2.1840329667841556,9.24,0.5605473204104902,0.1628022167001963
./data/AraCropData/Plant_3/IMG_2013-09-18_08-00.png,6,0.19169999999999998,1.1502,2.171013588165675,9.299999999999999,0.5738661876964526,0.1671157299183249
./data/AraCropData/Plant_3/IMG_2013-09-18_19-40.png,8,0.1612125,1.2752999999999999,2.3534230388946225,10.23,0.5900478867374556,0.15313376356022862
./data/AraCropData/Plant_3/IMG_2013-09-19_08-00.png,9,0.1658,1.4849999999999999,2.430740627874558,11.67,0.6400310318076027,0.137023357720955
./data/AraCropData/Plant_3/IMG_2013-09-19_19-40.png,8,0.20452499999999996,1.6343999999999999,2.539389690457138,12.299999999999999,0.6103175936817343,0.13575567540556968
./data/AraCropData/Plant_3/IMG_2013-09-20_08-00.png,8,0.2187,1.7316,2.4829418035870274,12.51,0.6247767494723171,0.1390409805222127
./data/AraCropData/Plant_3/IMG_2013-09-20_19-40.png,7,0.24029999999999999,1.6821,2.300825938657681,11.79,0.5941821649976156,0.15206668012248245
