file_name,leaf_count,average_leaf_area,projected_leaf_area,diameter,perimeter,compactness,stockiness,plant_id,ecotype,days_after_sowing
./data/AraCropData/Plant_2/IMG_2013-09-14_08-00.png,5,0.04788,0.2394,0.8949860334105779,3.3,0.7610872675250363,0.2762524449107058,2,pgm,0.5
./data/AraCropData/Plant_2/IMG_2013-09-14_19-40.png,5,0.05778,0.2853,0.9972462083156796,3.57,0.7028824833702888,0.2813035438706205,2,pgm,1.0
./data/AraCropData/Plant_2/IMG_2013-09-15_08-00.png,5,0.0586799999999999,0.288,0.9585927185202274,3.63,0.7158836689038028,0.2746560068707694,2,pgm,1.5
./data/AraCropData/Plant_2/IMG_2013-09-15_19-40.png,4,0.073125,0.2925,1.0331505214633536,3.3,0.7386363636363635,0.3375264834435315,2,pgm,2.0
./data/AraCropData/Plant_2/IMG_2013-09-16_08-00.png,5,0.06102,0.3051,0.9972462083156796,3.81,0.629526462395543,0.2641205058136127,2,pgm,2.5
./data/AraCropData/Plant_2/IMG_2013-09-16_19-40.png,6,0.07335,0.4347,1.1977478866606277,4.71,0.6630061770761838,0.2462394826051961,2,pgm,3.0
./data/AraCropData/Plant_2/IMG_2013-09-17_08-00.png,6,0.0739499999999999,0.4365,1.1868024266911488,4.92,0.7080291970802922,0.2266020875953375,2,pgm,3.5
./data/AraCropData/Plant_2/IMG_2013-09-17_19-40.png,5,0.07038,0.3411,1.030970416646375,4.08,0.6484174508126606,0.2574964566848035,2,pgm,4.0
./data/AraCropData/Plant_2/IMG_2013-09-18_08-00.png,5,0.06714,0.3339,1.0012991560967182,3.9,0.6757741347905282,0.2758652957353404,2,pgm,4.5
./data/AraCropData/Plant_2/IMG_2013-09-18_19-40.png,6,0.0696,0.387,1.0653168542738822,4.65,0.5862304021813226,0.2249131889354608,2,pgm,5.0
./data/AraCropData/Plant_2/IMG_2013-09-19_08-00.png,6,0.0692999999999999,0.3888,1.0606601717798212,4.71,0.6269956458635707,0.2202390403425357,2,pgm,5.5
./data/AraCropData/Plant_2/IMG_2013-09-19_19-40.png,6,0.07815,0.4167,1.149826073804208,5.01,0.5164528722810932,0.2086209471278388,2,pgm,6.0
./data/AraCropData/Plant_2/IMG_2013-09-20_08-00.png,5,0.08892,0.4427999999999999,1.129690223025764,4.89,0.5878136200716844,0.2327018082074866,2,pgm,6.5
./data/AraCropData/Plant_2/IMG_2013-09-20_19-40.png,5,0.07884,0.3923999999999999,1.3080137613954983,4.62,0.5899864682002708,0.2310228363914909,2,pgm,7.0
./data/AraCropData/Plant_2/IMG_2013-09-21_08-00.png,5,0.0828,0.4122,1.2182364302548172,4.53,0.6222826086956523,0.2524186545053506,2,pgm,7.5
./data/AraCropData/Plant_2/IMG_2013-09-21_19-40.png,5,0.10926,0.5463,1.4712239802287077,5.49,0.5950980392156863,0.2277699233454572,2,pgm,8.0
./data/AraCropData/Plant_2/IMG_2013-09-22_08-00.png,6,0.0966,0.576,1.4340502083260542,5.88,0.600375234521576,0.2093522801226018,2,pgm,8.5
