ecotype,days_after_sowing,mean,std
col0,23.5,19.39752,3.722466063243559
col0,24.0,19.14174,3.725012021188657
col0,24.5,19.63062,3.746713533485047
col0,25.0,19.39554,4.079588049423617
col0,25.5,19.64106,3.9950418412076734
col0,26.0,19.70316,4.688954161964052
ctr,0.5,0.057419999999999985,0.01698593535840756
ctr,1.0,0.055979999999999995,0.01223139403338802
ctr,1.5,0.055079999999999976,0.012525853264348876
ctr,2.0,0.06497999999999998,0.021762513641581046
ctr,2.5,0.07667999999999996,0.018283517167109874
ctr,3.0,0.08478,0.02020895840957668
ctr,3.5,0.08603999999999998,0.02003991017943942
ctr,4.0,0.09486,0.02967680912766734
ctr,4.5,0.10313999999999998,0.021112626553794762
ctr,5.0,0.11699999999999997,0.023494999467971893
ctr,5.5,0.12095999999999996,0.03938772651474062
ctr,6.0,0.1341,0.033427458772691654
ctr,6.5,0.13967999999999997,0.02159437426738732
ctr,7.0,0.14579999999999999,0.022919096840844356
ctr,7.5,0.15569999999999998,0.028771861253662434
ctr,8.0,0.15624,0.02187573998748385
ctr,8.5,0.17046,0.02920912528645799
ctr,9.0,0.17891999999999997,0.02724934861606785
ctr,9.5,0.17892,0.026655806121743918
ctr,10.0,0.19476,0.033449260081502556
ctr,10.5,0.19457999999999995,0.03828122255101053
ctr,11.0,0.21347999999999998,0.0415581760908729
ctr,11.5,0.22535999999999995,0.04183596538864616
ctr,12.0,0.2331,0.023854244905257418
ctr,12.5,0.24948,0.039201173451824105
ctr,13.0,0.27774,0.056365441540007465
ctr,13.5,0.29124,0.057875668462662226
ctr,14.0,0.2988,0.055901520551770306
ctr,14.5,0.30582000000000004,0.05849792304005333
ctr,15.0,0.33227999999999996,0.060224056655127464
ctr,15.5,0.34884,0.05850553819938757
ctr,16.0,0.36414,0.0674327665159898
ctr,16.5,0.39708,0.08753257679287181
ctr,17.0,0.4298399999999999,0.06354917780742723
ctr,17.5,0.45611999999999997,0.10599654239643858
ctr,18.0,0.45359999999999995,0.12870944021321817
ctr,18.5,0.48114,0.09727413839248333
ctr,19.0,0.5301,0.12097720859732215
ctr,19.5,0.56196,0.1344206568946901
ctr,20.0,0.61956,0.1410541491768321
ctr,20.5,0.6269399999999999,0.11977542736304479
ctr,21.0,0.66204,0.1572099328922954
ctr,21.5,0.68472,0.19156199257681575
ctr,22.0,0.72144,0.20512952737234103
ctr,22.5,0.77166,0.19749781770946231
ctr,23.0,0.8832599999999999,0.1980548105954511
ctr,23.5,0.8414999999999999,0.22339497532397626
ctr,24.0,0.98748,0.2815212372095576
ctr,24.5,0.9394199999999999,0.2018854675304788
ctr,25.0,1.1233799999999998,0.30200223840230056
ctr,25.5,1.0396800000000002,0.2818612637451268
ctr,26.0,1.16172,0.42679761245817666
ein2,0.5,0.44136,0.09424809281890006
ein2,1.0,0.50652,0.10652822161286647
ein2,1.5,0.54774,0.11104993471407355
ein2,2.0,0.5967,0.1398725670029688
ein2,2.5,0.6762599999999999,0.1394210098944919
ein2,3.0,0.7921799999999999,0.16756371027164563
ein2,3.5,0.88146,0.16345422294942405
ein2,4.0,0.99684,0.2094580578540725
ein2,4.5,1.07784,0.24204361796998483
ein2,5.0,1.20348,0.2595531968595263
ein2,5.5,1.33164,0.31305940810012406
ein2,6.0,1.4740199999999999,0.3508115263214709
ein2,6.5,1.51614,0.3829537543881768
ein2,7.0,1.7746199999999999,0.47717377023470187
ein2,7.5,1.92402,0.5662242550438827
ein2,8.0,2.26548,0.5934192843175894
ein2,8.5,2.45736,0.6891295944885839
ein2,9.0,2.73078,0.6814332630566255
ein2,9.5,2.9343600000000003,0.7954466594310395
ein2,10.0,3.2769,0.8804941992994618
ein2,10.5,3.62862,0.9103786723116924
ein2,11.0,4.21722,0.9943308589197059
ein2,11.5,4.63014,1.1214147350556796
ein2,12.0,5.1516,1.150300523776287
ein2,12.5,5.77278,1.4845169759891599
ein2,13.0,6.43248,1.521360143752951
ein2,13.5,7.22358,1.8071195898445678
ein2,14.0,7.758719999999999,1.9538763080092862
ein2,14.5,9.08604,2.2980492037813285
ein2,15.0,9.74196,2.427575423751031
ein2,15.5,10.93446,2.777769380816198
ein2,16.0,11.49786,2.8365015737700547
ein2,16.5,12.45726,3.0641166896839946
ein2,17.0,13.26654,3.365253783594932
ein2,17.5,14.05602,3.3731547595685556
ein2,18.0,15.10578,3.552814686554872
ein2,18.5,15.956279999999998,3.624220123281698
ein2,19.0,16.549020000000002,3.833178735984013
ein2,19.5,17.13978,3.98944466022528
ein2,20.0,17.821440000000003,4.307487328826402
ein2,20.5,18.51894,4.740654322242869
ein2,21.0,18.61668,4.894594557468473
ein2,21.5,18.97434,4.961994723697316
ein2,22.0,18.42552,5.3707420029265975
ein2,22.5,18.76896,5.408691228291739
ein2,23.0,18.05436,5.8773062263251195
ein2,23.5,18.18054,5.832244494875021
ein2,24.0,17.91108,6.220104954661135
ein2,24.5,20.16234,5.901812107564928
ein2,25.0,20.03724,6.1890145833565455
ein2,25.5,20.273580000000003,6.255799602129212
ein2,26.0,19.54728,6.458997476543862
pgm,0.5,0.17334,0.04244623658229313
pgm,1.0,0.21383999999999997,0.04354828354826401
